rank,school,grades,students,student/teacher ratio,free lunch recipients,average standard score,rank (2013),rank change from 2013,type,address,city,zip,county,district,charter,magnet,virtual,title i,phone,fulltime teachers,white,black,hispanic,asian,american indian,pacific islander,two or more races
250,Florence Township Memorial High School,9-12,446,14.3,27.10%,54.7,269,19.00,Public,775 Tanyard Rd,Woodbury Hts,8096,Gloucester,Gateway Regional School District,No,(n/a),No,Yes,(856) 848-8200,81,781 (87.0 %),40 (4.5 %),39 (4.3 %),21 (2.3 %),2 (0.2 %),0 (0.0 %),15 (1.7 %)
251,Gateway Regional High School,7-12,898,11,34.70%,54.6,227,-24,Public,401 Monroe Avenue,Kenilworth,7033,Union,Kenilworth School District,No,(n/a),No,No,(908) 931-9696,63,421 (58.3 %),85 (11.8 %),175 (24.2 %),26 (3.6 %),4 (0.6 %),2 (0.3 %),9 (1.2 %)
252,David Brearley Middle/High School,7-12,722,11.5,25.40%,54.6,234,-18,Public,687 Rt 9,Cape May,8204,Cape May,Lower Cape May Regional School District,No,(n/a),No,Yes,(609) 884-3475,87,781 (86.8 %),35 (3.9 %),69 (7.7 %),8 (0.9 %),2 (0.2 %),0 (0.0 %),5 (0.6 %)
253,Lower Cape May Regional High School,9-12,900,10.3,40.40%,54.4,314,61.00,Public,1701 New York Ave.,Egg Harbor City,8215,Atlantic,Greater Egg Harbor Regional High School District,No,(n/a),No,Yes,(609) 593-3560,68,559 (64.8 %),112 (13.0 %),155 (18.0 %),24 (2.8 %),3 (0.3 %),2 (0.2 %),7 (0.8 %)
254,Cedar Creek High School,9-12,862,12.6,42.20%,54.3,273,19.00,Public,98 Raider Road,North Brunswick,8902,Middlesex,North Brunswick Township School District,No,(n/a),No,Yes,(732) 289-3702,140,475 (26.1 %),418 (22.9 %),507 (27.8 %),416 (22.8 %),1 (0.1 %),3 (0.2 %),2 (0.1 %)
255,North Brunswick Township High School,9-12,"1,822",13,38.80%,54,193,-62,Public,2525 Princeton Pike,Lawrenceville,8648,Mercer,Lawrence Township Public School District,No,(n/a),No,No,(609) 671-5510,95,570 (48.3 %),222 (18.8 %),184 (15.6 %),163 (13.8 %),1 (0.1 %),0 (0.0 %),41 (3.5 %)
256,Lawrence High School,9-12,"1,181",12.3,21.60%,53.7,194,-62,Public,180 Frederick Ave,Maple Shade,8052,Burlington,Maple Shade School District,No,(n/a),No,Yes,(856) 779-2880,70,611 (70.1 %),99 (11.4 %),118 (13.5 %),30 (3.4 %),0 (0.0 %),0 (0.0 %),13 (1.5 %)
257,Maple Shade High School,7-12,871,12.5,41.30%,53.7,258,1.00,Public,336 Devon St,Kearny,7032,Hudson,Kearny,No,(n/a),No,Yes,(201) 955-5050,133,652 (38.5 %),41 (2.4 %),961 (56.8 %),37 (2.2 %),1 (0.1 %),1 (0.1 %),0 (0.0 %)
258,Kearny High School,9-12,"1,693",12.7,50.80%,53.5,248,-10,Public,50 Early Street,Morristown,7960,Morris,Morris School District,No,(n/a),No,No,(973) 292-2000,120,920 (57.7 %),206 (12.9 %),389 (24.4 %),75 (4.7 %),2 (0.1 %),3 (0.2 %),0 (0.0 %)
259,Morristown High School,9-12,"1,595",13.2,26.80%,53.5,247,-12,Public,550 M L King Blvd,Newark,7102,Essex,Newark Public School District,No,(n/a),No,Yes,(973) 733-7391,64,48 (7.1 %),381 (56.7 %),241 (35.9 %),0 (0.0 %),2 (0.3 %),0 (0.0 %),0 (0.0 %)
260,Arts High School,7-12,672,10.5,78.60%,53.2,215,-45,Public,55 Hyers Street,Toms River,8753,Ocean,Toms River Regional School District,No,(n/a),No,No,(732) 505-5738,108,"1,139 (79.4 %)",101 (7.0 %),146 (10.2 %),36 (2.5 %),0 (0.0 %),0 (0.0 %),12 (0.8 %)
261,Toms River High School South,9-12,"1,434",13.2,26.60%,53.2,224,-37,Public,100 Passaic Ave,Belleville,7109,Essex,Belleville Public Schools,No,(n/a),No,Yes,(973) 532-5012,123,253 (17.7 %),146 (10.2 %),858 (59.9 %),164 (11.4 %),1 (0.1 %),11 (0.8 %),0 (0.0 %)
262,Belleville High School,9-12,"1,433",11.6,53.20%,52.7,295,33.00,Public,One Norman J Field Way,Tinton Falls,7724,Monmouth,Monmouth Regional High School District,No,(n/a),No,Yes,(732) 542-1170,93,548 (56.3 %),161 (16.5 %),165 (16.9 %),61 (6.3 %),1 (0.1 %),2 (0.2 %),36 (3.7 %)
263,Monmouth Regional High School,9-12,974,10.4,17.30%,52.5,212,-51,Public,101 S Colonial Dr,Manchester,8759,Ocean,Manchester Township School District,No,(n/a),No,No,(732) 657-2121,88,668 (66.7 %),161 (16.1 %),133 (13.3 %),28 (2.8 %),2 (0.2 %),3 (0.3 %),6 (0.6 %)
264,Manchester Township High School,9-12,"1,001",11.3,30.70%,52.4,275,11.00,Public,575 S Fox Run Rd,Deptford,8096,Gloucester,Deptford Township Public School District,No,(n/a),No,No,(856) 232-2713,77,647 (62.9 %),245 (23.8 %),80 (7.8 %),53 (5.2 %),2 (0.2 %),1 (0.1 %),0 (0.0 %)
265,Deptford Township High School,9-12,"1,028",13.3,42.50%,52.1,263,-2,"Public, Charter, Alternative",60 Park Place,Newark,7102,Essex,Team Academy Charter School,Yes,(n/a),No,Yes,(973) 622-0905,189,5 (0.2 %),"2,106 (94.4 %)",117 (5.2 %),0 (0.0 %),1 (0.0 %),0 (0.0 %),2 (0.1 %)
266,TEAM Academy Charter School,K-12,"2,231",11.8,86.20%,52.1,204,-62,"Public, Charter",612 Amboy Ave,Perth Amboy,8861,Middlesex,Academy for Urban Leadership Charter School,Yes,(n/a),No,Yes,(848) 203-3742,2,1 (0.3 %),17 (4.3 %),375 (94.2 %),3 (0.8 %),0 (0.0 %),2 (0.5 %),0 (0.0 %)
267,Academy for Urban Leadership Charter School,8-12,398,171.5,58.00%,52.1,253,-14,"Public, Charter, Alternative",363 West State Street,Trenton,8608,Mercer,Foundation Academy Charter School,Yes,(n/a),No,No,(609) 920-9200,43,6 (1.1 %),329 (60.5 %),199 (36.6 %),5 (0.9 %),1 (0.2 %),2 (0.4 %),2 (0.4 %)
268,Foundation Academy Charter School,K-12,544,12.6,85.50%,52,301,33.00,Public,610 Fountain Avenue,Burlington,8016,Burlington,Burlington Township Board Of Education,No,(n/a),No,Yes,(609) 387-1713,98,596 (46.2 %),452 (35.1 %),94 (7.3 %),129 (10.0 %),1 (0.1 %),3 (0.2 %),14 (1.1 %)
269,Burlington Township High School,9-12,"1,289",13.1,22.30%,51.9,175,-94,Public,100 Elizabeth Ave,Teaneck,7666,Bergen,Teaneck School District,No,(n/a),No,No,(201) 833-5400,114,160 (12.5 %),588 (45.8 %),368 (28.7 %),141 (11.0 %),5 (0.4 %),2 (0.2 %),20 (1.6 %)
270,Teaneck High School,9-12,"1,284",11.2,23.40%,51.9,266,-4,Public,718 Centerton Road,Pittsgrove,8318,Salem,Pittsgrove Township School District,No,(n/a),No,Yes,(856) 358-2054,43,425 (75.4 %),47 (8.3 %),66 (11.7 %),5 (0.9 %),0 (0.0 %),0 (0.0 %),21 (3.7 %)
271,Arthur P Schalick High School,9-12,564,13,34.60%,51.6,309,38.00,Public,318 Ward Ave,Bordentown,8505,Burlington,Bordentown Regional School District,No,(n/a),No,Yes,(609) 298-0025,53,498 (67.5 %),104 (14.1 %),72 (9.8 %),61 (8.3 %),2 (0.3 %),1 (0.1 %),0 (0.0 %)
272,Bordentown Regional High School,9-12,738,14,25.80%,51.6,221,-51,Public,355 Mayhill Street,Saddle Brook,7663,Bergen,Saddle Brook School District,No,(n/a),No,No,(201) 843-2880,69,521 (67.1 %),35 (4.5 %),155 (20.0 %),63 (8.1 %),0 (0.0 %),2 (0.3 %),0 (0.0 %)
273,Saddle Brook Middle/High School,7-12,776,11.2,19.50%,51.4,222,-51,Public,38 Bartholdi Avenue,Butler,7405,Morris,Butler Public School District,No,(n/a),No,Yes,(973) 492-2000,46,390 (85.9 %),10 (2.2 %),40 (8.8 %),13 (2.9 %),0 (0.0 %),0 (0.0 %),1 (0.2 %)
274,Butler High School,9-12,454,9.9,17.40%,51.4,257,-17,Public,53 Liberty Place,Weehawken,7086,Hudson,Weehawken Public School District,No,(n/a),No,Yes,(201) 422-6130,48,101 (21.0 %),23 (4.8 %),329 (68.5 %),24 (5.0 %),0 (0.0 %),0 (0.0 %),3 (0.6 %)
275,Weehawken High School,7-12,480,9.9,57.90%,51,270,-5,Public,457 High Street,Perth Amboy,8861,Middlesex,Middlesex County Vocational and Technical School District,No,(n/a),No,Yes,(732) 376-6300,22,32 (11.1 %),23 (8.0 %),229 (79.5 %),4 (1.4 %),0 (0.0 %),0 (0.0 %),0 (0.0 %)
276,Middlesex County Vocational School Perth Amboy,9-12,288,13.3,78.10%,50.9,285,9.00,Public,140 East Avenue,Woodstown,8098,Salem,Woodstown-Pilesgrove Regional School District,No,(n/a),No,Yes,(856) 769-0144,61,593 (83.5 %),73 (10.3 %),23 (3.2 %),8 (1.1 %),1 (0.1 %),0 (0.0 %),12 (1.7 %)
277,Woodstown High School,9-12,710,11.7,21.80%,50.8,216,-61,Public,Vreeland Avenue,East Rutherford,7073,Bergen,Carlstadt-East Rutherford Regional High School District,No,(n/a),No,Yes,(201) 935-3007,40,262 (52.6 %),33 (6.6 %),160 (32.1 %),43 (8.6 %),0 (0.0 %),0 (0.0 %),0 (0.0 %)
278,Henry P. Becton Regional High School,9-12,498,12.5,31.30%,50.6,278,0.00,Public,100 Grace Street,Dover,7801,Morris,Dover Public School District,No,(n/a),No,Yes,(973) 989-2010,72,131 (15.7 %),68 (8.2 %),612 (73.6 %),21 (2.5 %),0 (0.0 %),0 (0.0 %),0 (0.0 %)
279,Dover High School,9-12,832,11.5,65.50%,50.2,159,-120,Public,509 Forest Hills Parkway,Bayville,8721,Ocean,Central Regional School District,No,(n/a),No,Yes,(732) 269-1100,98,"1,010 (77.2 %)",72 (5.5 %),165 (12.6 %),16 (1.2 %),2 (0.2 %),4 (0.3 %),40 (3.1 %)
280,Central Regional High School,9-12,"1,309",13.3,32.60%,50.1,293,13.00,Public,1700 West Front St,Plainfield,7063,Union,Plainfield Public Schools,No,(n/a),No,No,(908) 731-4421,41,10 (2.7 %),206 (55.1 %),156 (41.7 %),1 (0.3 %),0 (0.0 %),0 (0.0 %),1 (0.3 %)
281,Plainfield Academy For The Arts & Advanced Studies,7-12,374,9.2,70.60%,49.9,294,13.00,Public,160 Parmelee Avenue,Hawthorne,7506,Passaic,Hawthorne Public School District,No,(n/a),No,No,(973) 423-6415,52,465 (71.9 %),19 (2.9 %),154 (23.8 %),9 (1.4 %),0 (0.0 %),0 (0.0 %),0 (0.0 %)
282,Hawthorne High School,9-12,647,12.5,24.30%,49.9,240,-42,Public,99 Putnam Street,Lodi,7644,Bergen,Lodi School District,No,(n/a),No,Yes,(973) 478-6100,67,336 (33.5 %),102 (10.2 %),471 (47.0 %),67 (6.7 %),0 (0.0 %),24 (2.4 %),2 (0.2 %)
283,Lodi High School,9-12,"1,002",14.8,62.30%,49,279,-4,Public,160 Broad Street,Bloomfield,7003,Essex,Bloomfield Township School District,No,(n/a),No,Yes,(973) 680-8500,153,516 (26.7 %),566 (29.3 %),658 (34.1 %),176 (9.1 %),4 (0.2 %),11 (0.6 %),0 (0.0 %)
284,Bloomfield High School,9-12,"1,931",12.6,48.10%,48.6,262,-22,Public,300 East Atlantic Avenue,Cape May Court House,8210,Cape May,Middle Township Public School District,No,(n/a),No,Yes,(609) 465-1852,68,589 (73.0 %),157 (19.5 %),41 (5.1 %),14 (1.7 %),1 (0.1 %),1 (0.1 %),4 (0.5 %)
285,Middle Township High School,9-12,807,11.9,36.90%,48.4,136,-149,Public,1 Ozzie Nelson Drive,Ridgefield Park,7660,Bergen,Ridgefield Park School District,No,(n/a),No,No,(201) 440-1440,94,409 (33.0 %),67 (5.4 %),625 (50.4 %),108 (8.7 %),0 (0.0 %),26 (2.1 %),5 (0.4 %)
286,Ridgefield Park Junior Senior High School,7-12,"1,240",13.1,41.50%,48.3,259,-27,Public,1500 Route 57,Washington,7882,Warren,Warren County Technical School District,No,(n/a),No,Yes,(908) 689-0122,46,371 (83.6 %),20 (4.5 %),50 (11.3 %),3 (0.7 %),0 (0.0 %),0 (0.0 %),0 (0.0 %)
287,Warren County Vocational Technical School,9-12,444,9.6,30.20%,48.1,147,-140,Public,1 Liner Lane,Phillipsburg,8865,Warren,Phillipsburg School District,No,(n/a),No,No,(908) 454-6551,121,"1,175 (72.2 %)",177 (10.9 %),187 (11.5 %),66 (4.1 %),1 (0.1 %),0 (0.0 %),22 (1.4 %)
288,Phillipsburg High School,9-12,"1,628",13.4,29.80%,48.1,265,-23,Public,24 High School Drive,Egg Harbor Township,8234,Atlantic,Egg Harbor Township School District,No,(n/a),No,No,(609) 653-0100,191,"1,160 (47.9 %)",245 (10.1 %),536 (22.1 %),365 (15.1 %),4 (0.2 %),2 (0.1 %),110 (4.5 %)
289,Egg Harbor Township High School,9-12,"2,422",12.6,39.60%,47.8,267,-22,Public,346 Chambers Bridge Rd,Brick,8723,Ocean,Brick Township Public School District,No,(n/a),No,No,(732) 785-3000,118,"1,158 (78.5 %)",49 (3.3 %),223 (15.1 %),38 (2.6 %),4 (0.3 %),4 (0.3 %),0 (0.0 %)
290,Brick Township High School,9-12,"1,476",12.5,34.30%,47.5,284,-6,Public,First & Beech Streets,Hackensack,7601,Bergen,Hackensack School District,No,(n/a),No,Yes,(201) 646-7900,136,398 (22.5 %),463 (26.1 %),800 (45.2 %),104 (5.9 %),2 (0.1 %),3 (0.2 %),1 (0.1 %)
291,Hackensack High School,9-12,"1,771",13,49.40%,47.1,289,-2,"Public, Charter, Alternative",515 517 West Fourth Street,Plainfield,7060,Union,Union County Teams Charter School-High School/College La,Yes,(n/a),No,Yes,(908) 754-9043,25,2 (0.6 %),260 (81.3 %),54 (16.9 %),4 (1.3 %),0 (0.0 %),0 (0.0 %),0 (0.0 %)
292,Union County TEAMS Charter School,K-12,320,13,57.50%,47,318,26.00,Public,110 S Broadway,Pennsville,8070,Salem,Pennsville Public School District,No,(n/a),No,Yes,(856) 540-6200,56,417 (90.8 %),4 (0.9 %),16 (3.5 %),11 (2.4 %),1 (0.2 %),0 (0.0 %),10 (2.2 %)
293,Pennsville Memorial High School,9-12,459,8.2,23.80%,46.9,280,-13,Public,6008 Browning Road,Pennsauken,8109,Camden,Camden County Technical School District,No,(n/a),No,Yes,(856) 663-1040,66,16 (2.1 %),241 (31.2 %),478 (61.9 %),26 (3.4 %),2 (0.3 %),1 (0.1 %),8 (1.0 %)
294,Camden County Technical School-Pennsauken,9-12,772,11.7,90.20%,46.6,310,16.00,"Public, Charter, Alternative",713 Washington St,Hoboken,7030,Hudson,Hoboken Charter School,Yes,(n/a),No,Yes,(201) 963-0222,34,140 (50.2 %),40 (14.3 %),76 (27.2 %),8 (2.9 %),0 (0.0 %),0 (0.0 %),15 (5.4 %)
295,Hoboken Charter School,K-12,279,8.2,5.00%,46.4,369,74.00,Public,150 Park Avenue,Paterson,7501,Passaic,Paterson Public School District,No,(n/a),No,Yes,(973) 321-2488,64,5 (0.8 %),140 (21.2 %),513 (77.7 %),0 (0.0 %),1 (0.2 %),1 (0.2 %),0 (0.0 %)
296,School Of Government & Public Administration,9-12,660,10.3,86.40%,46.2,255,-41,Public,500 Elizabeth Avenue,Somerset,8873,Somerset,Franklin Township Public School District,No,(n/a),No,No,(732) 302-4200,167,367 (17.5 %),896 (42.7 %),542 (25.8 %),282 (13.4 %),4 (0.2 %),1 (0.0 %),8 (0.4 %)
297,Franklin High School,9-12,"2,100",12.6,44.80%,45.2,307,10.00,Public,2a Windsor Ave,Hopatcong,7843,Sussex,Hopatcong Borough School District,No,(n/a),No,Yes,(973) 398-8803,54,441 (76.3 %),24 (4.2 %),94 (16.3 %),16 (2.8 %),0 (0.0 %),2 (0.3 %),1 (0.2 %)
298,Hopatcong High School,9-12,578,10.7,25.40%,44.8,302,4.00,Public,900 Parkway Ave,Ewing,8618,Mercer,Ewing Township School District,No,(n/a),No,Yes,(609) 538-9800,91,358 (31.1 %),561 (48.7 %),154 (13.4 %),43 (3.7 %),0 (0.0 %),2 (0.2 %),34 (3.0 %)
299,Ewing High School,9-12,"1,152",12.6,40.50%,44.7,306,7.00,"Public, Charter, Alternative",549 Cooper Street,Camden,8102,Camden,Leap Academy University Charter School,Yes,(n/a),No,Yes,(856) 614-0400,102,5 (0.4 %),593 (45.3 %),674 (51.5 %),30 (2.3 %),0 (0.0 %),0 (0.0 %),7 (0.5 %)
300,Leap Academy University Charter School,K-12,"1,309",12.8,90.50%,44.5,298,-2,Public,424 Collings Ave,Collingswood,8108,Camden,Collingswood Public School District,No,(n/a),No,Yes,(856) 962-5701,63,375 (54.3 %),136 (19.7 %),121 (17.5 %),37 (5.4 %),3 (0.4 %),0 (0.0 %),19 (2.7 %)
301,Collingswood High School,9-12,691,10.9,45.20%,44.4,296,-5,Public,538 Palisade Avenue,Cliffside Park,7010,Bergen,Cliffside Park School District,No,(n/a),No,Yes,(201) 313-2370,82,378 (34.2 %),35 (3.2 %),660 (59.7 %),27 (2.4 %),0 (0.0 %),1 (0.1 %),4 (0.4 %)
302,Cliffside Park High School,9-12,"1,105",13.5,68.30%,44.1,231,-71,Public,34 Wilson Ave,N Plainfield,7060,Somerset,North Plainfield School District,No,(n/a),No,Yes,(908) 769-6000,139,179 (12.0 %),330 (22.2 %),876 (58.8 %),92 (6.2 %),0 (0.0 %),0 (0.0 %),12 (0.8 %)
303,North Plainfield High School,9-12,"1,489",10.7,66.00%,44,319,16.00,Public,565 Nugentown Road,Little Egg Harbor,8087,Ocean,Pinelands Regional School District,No,(n/a),No,No,(609) 296-3106,80,730 (89.1 %),27 (3.3 %),46 (5.6 %),14 (1.7 %),0 (0.0 %),1 (0.1 %),1 (0.1 %)
304,Pinelands Regional High School,10-12,819,10.1,42.40%,43.6,282,-22,Public,1824 Dr Dennis Foreman Drive,Mays Landing,8330,Atlantic,Greater Egg Harbor Regional High School District,No,(n/a),No,Yes,(609) 909-2600,96,503 (46.2 %),314 (28.9 %),191 (17.6 %),66 (6.1 %),1 (0.1 %),5 (0.5 %),8 (0.7 %)
305,Oakcrest High School,9-12,"1,088",11.2,51.70%,43.1,312,7.00,Public,1100 Brooks Boulevard,Manville,8835,Somerset,Manville Board Of Education,No,(n/a),No,Yes,(908) 231-6806,35,222 (58.6 %),19 (5.0 %),128 (33.8 %),8 (2.1 %),0 (0.0 %),1 (0.3 %),1 (0.3 %)
306,Manville High School,9-12,379,10.8,45.90%,43,256,-50,Public,333 Colfax Avenue,Clifton,7013,Passaic,Clifton Public School District,No,(n/a),No,No,(973) 470-2312,230,"1,106 (35.1 %)",154 (4.9 %),"1,625 (51.6 %)",258 (8.2 %),3 (0.1 %),0 (0.0 %),4 (0.1 %)
307,Clifton High School,9-12,"3,150",13.6,53.60%,42.8,315,8.00,Public,51 Conforti Ave,West Orange,7052,Essex,West Orange Public Schools,No,(n/a),No,No,(973) 669-5301,190,409 (19.3 %),"1,046 (49.4 %)",513 (24.2 %),134 (6.3 %),0 (0.0 %),1 (0.0 %),16 (0.8 %)
308,West Orange High School,9-12,"2,119",11.1,38.20%,42.8,268,-40,Public,375 River Dr,Elmwood Park,7407,Bergen,Elmwood Park School District,No,(n/a),No,No,(201) 796-8700,50,330 (46.0 %),62 (8.6 %),255 (35.6 %),61 (8.5 %),0 (0.0 %),6 (0.8 %),3 (0.4 %)
309,Memorial Senior High School,9-12,717,14.3,47.60%,41.9,281,-28,Public,5501 Park Ave,West New York,7093,Hudson,West New York Board Of Education,No,(n/a),No,Yes,(201) 553-4110,144,96 (5.2 %),20 (1.1 %),"1,714 (93.0 %)",9 (0.5 %),0 (0.0 %),2 (0.1 %),3 (0.2 %)
310,Memorial High School,9-12,"1,844",12.8,82.40%,41.9,300,-10,Public,2350 North Third Street,Union,7083,Union,Township Of Union School District,No,(n/a),No,Yes,(908) 851-6500,188,525 (22.2 %),"1,161 (49.0 %)",430 (18.2 %),230 (9.7 %),1 (0.0 %),16 (0.7 %),6 (0.3 %)
311,Union Senior High,9-12,"2,369",12.5,33.40%,41.1,288,-23,Public,560 Joseph L Bowe Blvd,Glassboro,8028,Gloucester,Glassboro School District,No,(n/a),No,Yes,(856) 652-2700,54,323 (51.1 %),228 (36.1 %),58 (9.2 %),18 (2.8 %),1 (0.2 %),1 (0.2 %),3 (0.5 %)
312,Glassboro High School,9-12,632,11.8,43.70%,40.6,297,-15,Public,21 Suttons Lane,Piscataway,8854,Middlesex,Middlesex County Vocational and Technical School District,No,(n/a),No,Yes,(732) 985-0717,33,63 (17.2 %),60 (16.3 %),222 (60.5 %),21 (5.7 %),0 (0.0 %),0 (0.0 %),1 (0.3 %)
313,Middlesex County Vocational School Piscataway,9-12,367,11.1,70.30%,39.9,304,-9,Public,500 Palisade Ave,Garfield,7026,Bergen,Garfield Public School District,No,(n/a),No,Yes,(973) 340-5010,98,390 (36.3 %),89 (8.3 %),575 (53.5 %),14 (1.3 %),1 (0.1 %),4 (0.4 %),1 (0.1 %)
314,Garfield High School,9-12,"1,074",10.9,72.80%,39.5,317,3.00,Public,70 Church Street,Haledon,7508,Passaic,Passaic County Manchester Regional High School District,No,(n/a),No,Yes,(973) 389-2821,63,188 (20.6 %),181 (19.9 %),510 (56.0 %),20 (2.2 %),3 (0.3 %),8 (0.9 %),1 (0.1 %)
315,Passaic County-Manchester Regional High School,9-12,911,14.4,77.00%,39.3,271,-44,Public,401 Kingsland Avenue,Harrison,7029,Hudson,Harrison Public Schools,No,(n/a),No,Yes,(973) 482-5050,52,148 (22.1 %),25 (3.7 %),461 (68.8 %),33 (4.9 %),1 (0.1 %),1 (0.1 %),1 (0.1 %)
316,Harrison High School,9-12,670,12.8,86.40%,38.9,313,-3,"Public, Charter",879 Beideman Avenue,Camden,8105,Camden,Camden Academy Charter High School,Yes,(n/a),No,Yes,(856) 365-1000,42,0 (0.0 %),133 (30.1 %),309 (69.9 %),0 (0.0 %),0 (0.0 %),0 (0.0 %),0 (0.0 %)
317,Camden Academy Charter High School,9-12,442,10.5,83.00%,37.9,340,23.00,"Public, Charter",413 New Road,Somers Point,8244,Atlantic,Chartertech High School For The Performing Arts,Yes,(n/a),No,Yes,(609) 926-7694,33,113 (34.0 %),136 (41.0 %),66 (19.9 %),5 (1.5 %),0 (0.0 %),2 (0.6 %),10 (3.0 %)
318,Chartertech High School For The Performing Arts,9-12,332,10,44.60%,37.8,327,9.00,Public,1055 Klockner Road,Hamilton,8619,Mercer,Hamilton Township Public School District,No,(n/a),No,Yes,(609) 631-4161,98,456 (33.7 %),464 (34.3 %),360 (26.6 %),38 (2.8 %),2 (0.1 %),1 (0.1 %),33 (2.4 %)
319,Hamilton North-Nottingham,9-12,"1,354",13.7,53.30%,37.5,303,-16,Public,90 Silver Lake Road,Bridgeton,8302,Cumberland,Cumberland Regional School District,No,(n/a),No,Yes,(856) 451-9400,91,761 (57.1 %),296 (22.2 %),182 (13.7 %),26 (2.0 %),28 (2.1 %),0 (0.0 %),40 (3.0 %)
320,Cumberland Regional High School,9-12,"1,333",14.5,46.10%,36.7,348,28.00,Public,10 Cooper Folly Road,Atco,8004,Camden,Winslow Township School District,No,(n/a),No,Yes,(856) 767-1850,116,346 (25.4 %),832 (61.0 %),120 (8.8 %),50 (3.7 %),3 (0.2 %),1 (0.1 %),11 (0.8 %)
321,Winslow Township High School,9-12,"1,363",11.8,50.60%,34.9,316,-5,"Public, Alternative",1875 Park Boulevard,Camden,8103,Camden,Camden City Public Schools,No,(n/a),No,Yes,(856) 966-5122,14,0 (0.0 %),83 (76.1 %),25 (22.9 %),1 (0.9 %),0 (0.0 %),0 (0.0 %),0 (0.0 %)
322,Camden Big Picture Learning Academy,6-12,109,7.7,88.10%,34.7,354,32.00,Public,Ninth & Clinton Sts,Hoboken,7030,Hudson,Hoboken Public School District,No,(n/a),No,Yes,(201) 356-3701,68,99 (14.0 %),153 (21.6 %),443 (62.7 %),12 (1.7 %),0 (0.0 %),0 (0.0 %),0 (0.0 %)
323,Hoboken High School,9-12,707,10.3,57.90%,34.7,333,10.00,"Public, Alternative",25 N. Broad Street,Woodbury,8096,Gloucester,Woodbury City Public School District,No,(n/a),No,Yes,(856) 853-0123,71,275 (37.2 %),329 (44.5 %),104 (14.1 %),8 (1.1 %),5 (0.7 %),3 (0.4 %),15 (2.0 %)
324,Woodbury Junior-Senior High School,6-12,739,10.3,62.90%,34.4,320,-4,Public,1012 Madison Ave,Rahway,7065,Union,Rahway Public School District,No,(n/a),No,Yes,(732) 396-1090,101,179 (16.5 %),514 (47.5 %),364 (33.6 %),15 (1.4 %),4 (0.4 %),1 (0.1 %),5 (0.5 %)
325,Rahway High School,9-12,"1,082",10.7,53.40%,34.3,337,12.00,Public,2500 Kennedy Blvd,Union City,7087,Hudson,Union City School District,No,(n/a),No,Yes,(201) 330-8678,161,36 (1.4 %),29 (1.1 %),"2,436 (96.3 %)",28 (1.1 %),0 (0.0 %),1 (0.0 %),0 (0.0 %)
326,Union City High School,9-12,"2,530",15.7,94.20%,33.9,332,6.00,Public,1085 Liberty Ave,Hillside,7205,Union,Hillside Board Of Education,No,(n/a),No,Yes,(908) 352-7664,64,77 (9.4 %),576 (70.4 %),158 (19.3 %),7 (0.9 %),0 (0.0 %),0 (0.0 %),0 (0.0 %)
327,Hillside High School,9-12,818,12.7,63.30%,33.2,341,14.00,Public,2720 South Clinton Avenue,Hamilton,8610,Mercer,Hamilton Township Public School District,No,(n/a),No,No,(609) 631-4168,100,639 (48.5 %),260 (19.7 %),346 (26.3 %),40 (3.0 %),2 (0.2 %),0 (0.0 %),31 (2.4 %)
328,Hamilton West-Watson,9-12,"1,318",13.1,40.40%,32.8,330,2.00,Public,1300 Market Street,Gloucester City,8030,Camden,Gloucester City Public School District,No,(n/a),No,Yes,(856) 456-7000,84,668 (83.1 %),37 (4.6 %),74 (9.2 %),23 (2.9 %),0 (0.0 %),2 (0.2 %),0 (0.0 %)
329,Gloucester City Junior Senior High School,7-12,804,9.5,64.10%,31.9,261,-68,Public,351 Broad Street,Keyport,7735,Monmouth,Keyport School District,No,(n/a),No,Yes,(732) 212-6100,105,302 (70.7 %),45 (10.5 %),74 (17.3 %),6 (1.4 %),0 (0.0 %),0 (0.0 %),0 (0.0 %)
330,Keyport High School,9-12,427,4,53.20%,31.3,299,-31,Public,1200 Turnersville Road,Pine Hill,8021,Camden,Pine Hill School District,No,(n/a),No,Yes,(856) 767-8000,63,420 (57.3 %),189 (25.8 %),72 (9.8 %),42 (5.7 %),1 (0.1 %),1 (0.1 %),8 (1.1 %)
331,Overbrook Senior High School,9-12,733,11.6,41.90%,30.6,292,-39,Public,801 Egg Harbor Road,Lindenwold,8021,Sussex,Lindenwold Public School District,No,(n/a),No,Yes,(856) 741-0320,57,103 (17.1 %),281 (46.7 %),207 (34.4 %),8 (1.3 %),1 (0.2 %),2 (0.3 %),0 (0.0 %)
332,Lindenwold High School,9-12,602,10.5,69.10%,30.6,305,-27,Public,121 W St George Ave,Linden,7036,Union,Linden Public School District,No,(n/a),No,No,(908) 486-5432,130,401 (22.6 %),674 (38.0 %),635 (35.8 %),43 (2.4 %),3 (0.2 %),2 (0.1 %),17 (1.0 %)
333,Linden High School,9-12,"1,775",13.6,58.30%,29.9,334,1.00,"Public, Alternative",990 Morgan Boulevard,Camden,8104,Camden,Camden City Public Schools,No,(n/a),No,Yes,(856) 966-6267,49,1 (0.3 %),260 (76.7 %),76 (22.4 %),2 (0.6 %),0 (0.0 %),0 (0.0 %),0 (0.0 %)
